timestamp_computer,timestamp_us,rp_ohms,inductance_uH,crack_detected,crack_size_thou,calibrated,serial_out,response
1782418564.639,209605348,2061.01123046875,5.802312850952148,0,0.0,0,,
1782418564.639,209630244,2060.10400390625,5.802312850952148,0,0.0,0,,
1782418564.674,209655354,2059.942138671875,5.802312850952148,0,0.0,0,,
1782418564.725,209680352,2062.048828125,5.802312850952148,0,0.0,0,,
1782418564.725,209705250,2061.36767578125,5.797580718994141,0,0.0,0,,
1782418564.795,209730359,2060.913818359375,5.797580718994141,0,0.0,0,,
1782418564.795,209755250,2060.816650390625,5.797580718994141,0,0.0,0,,
1782418564.795,209780243,2060.0068359375,5.802312850952148,0,0.0,0,,
1782418564.856,209805349,2060.7841796875,5.802312850952148,0,0.0,0,,
1782418564.856,209830244,2061.5947265625,5.802312850952148,0,0.0,0,,
1782418564.908,209855354,2061.075927734375,5.802312850952148,0,0.0,0,,
1782418564.908,209880250,2061.173095703125,5.802312850952148,0,0.0,0,,
1782418564.930,209905349,2061.01123046875,5.797580718994141,0,0.0,0,,
1782418564.969,209930359,2060.49267578125,5.802312850952148,0,0.0,0,,
1782418564.969,209955250,2060.29833984375,5.797580718994141,0,0.0,0,,
1782418564.994,209980356,2060.427734375,5.802312850952148,0,0.0,0,,
1782418565.060,210005352,2061.1083984375,5.802312850952148,0,0.0,0,,
1782418565.061,210030250,2061.2705078125,5.797580718994141,0,0.0,0,,
1782418565.112,210055244,2061.075927734375,5.797580718994141,0,0.0,0,,
1782418565.114,210080355,2061.36767578125,5.797580718994141,0,0.0,0,,
1782418565.114,210105244,2062.69775390625,5.797580718994141,0,0.0,0,,
1782418565.180,210130357,2061.4326171875,5.802312850952148,0,0.0,0,,
1782418565.180,210155244,2061.2705078125,5.802312850952148,0,0.0,0,,
1782418565.209,210180352,2060.9462890625,5.797580718994141,0,0.0,0,,
1782418565.258,210205483,2061.46484375,5.797580718994141,0,0.0,0,,
1782418565.259,210230250,2061.627197265625,5.797580718994141,0,0.0,0,,
1782418565.276,210255348,2060.29833984375,5.802312850952148,0,0.0,0,,
1782418565.340,210280357,2060.136474609375,5.797580718994141,0,0.0,0,,
1782418565.340,210305244,2061.5947265625,5.797580718994141,0,0.0,0,,
1782418565.340,210330248,2061.821533203125,5.797580718994141,0,0.0,0,,
1782418565.421,210355351,2062.892578125,5.802312850952148,0,0.0,0,,
1782418565.422,210380250,2056.67724609375,5.788123607635498,0,0.0,0,,
1782418565.422,210405243,2057.290771484375,5.792850017547607,0,0.0,0,,
1782418565.443,210430354,2109.47314453125,5.921233654022217,0,0.0,0,,
1782418565.487,210455352,2021.499755859375,5.698659896850586,0,0.0,0,,
1782418565.508,210480250,2008.3970947265625,5.66587495803833,0,0.0,0,,
1782418565.557,210505353,2100.581787109375,5.892582893371582,0,0.0,0,,
1782418565.557,210530244,1971.3333740234375,5.5866498947143555,0,0.0,0,,
1782418565.573,210555353,2025.8426513671875,5.708044528961182,0,0.0,0,,
1782418565.620,210580359,1988.5001220703125,5.619204521179199,0,0.0,0,,
1782418565.621,210605250,2049.185546875,5.769229888916016,0,0.0,0,,
1782418565.643,210630349,1986.240234375,5.6145477294921875,0,0.0,0,,
1782418565.688,210655359,2129.315185546875,5.964341163635254,0,0.0,0,,
1782418565.753,210680250,2041.8748779296875,5.755081653594971,0,0.0,0,,
1782418565.753,210705352,2133.99560546875,5.973940849304199,0,0.0,0,,
1782418565.753,210730244,2080.244873046875,5.844985485076904,0,0.0,0,,
1782418565.766,210755361,2120.462158203125,5.945163249969482,0,0.0,0,,
1782418565.833,210780349,2094.204833984375,5.8782830238342285,0,0.0,0,,
1782418565.834,210805244,2106.862060546875,5.911676406860352,0,0.0,0,,
1782418565.871,210830356,2104.561767578125,5.902124881744385,0,0.0,0,,
1782418565.871,210855250,2100.649169921875,5.892582893371582,0,0.0,0,,
1782418565.904,210880349,2109.133544921875,5.916452884674072,0,0.0,0,,
1782418565.980,210905359,2097.522705078125,5.892582893371582,0,0.0,0,,
1782418565.980,210930336,2109.91455078125,5.921233654022217,0,0.0,0,,
1782418565.980,210955248,2234.439697265625,6.2262654304504395,0,0.0,0,,
1782418566.058,210980359,2338.948486328125,6.478806972503662,0,0.0,0,,
1782418566.058,211005250,2379.97509765625,6.579212188720703,0,0.0,0,,
1782418566.058,211030243,2293.398193359375,6.369250774383545,0,0.0,0,,
1782418566.084,211055349,2323.8125,6.4488348960876465,0,0.0,0,,
1782418566.157,211080361,2272.522216796875,6.319762229919434,0,0.0,0,,
1782418566.157,211105250,2389.08544921875,6.614538192749023,0,0.0,0,,
1782418566.157,211130243,2354.07177734375,6.518876552581787,0,0.0,0,,
1782418566.221,211155349,2362.344970703125,6.533934593200684,0,0.0,0,,
1782418566.221,211180244,2340.493896484375,6.48380708694458,0,0.0,0,,
1782418566.221,211205248,2352.719482421875,6.513861656188965,0,0.0,0,,
1782418566.250,211230354,2331.667236328125,6.458817958831787,0,0.0,0,,
1782418566.321,211255352,2302.665283203125,6.389101505279541,0,0.0,0,,
1782418566.321,211280250,2298.86865234375,6.379172325134277,0,0.0,0,,
1782418566.321,211305243,2307.4892578125,6.404009819030762,0,0.0,0,,
1782418566.387,211330359,2293.9599609375,6.374210357666016,0,0.0,0,,
1782418566.387,211355250,2308.7900390625,6.408982276916504,0,0.0,0,,
1782418566.415,211380243,2298.263916015625,6.379172325134277,0,0.0,0,,
1782418566.415,211405348,2302.301025390625,6.389101505279541,0,0.0,0,,
1782418566.464,211430359,2303.35302734375,6.394069671630859,0,0.0,0,,
1782418566.465,211455250,2298.30419921875,6.379172325134277,0,0.0,0,,
1782418566.519,211480353,2303.029296875,6.3990373611450195,0,0.0,0,,
1782418566.519,211505250,2299.957763671875,6.389101505279541,0,0.0,0,,
1782418566.593,211530359,2302.341552734375,6.394069671630859,0,0.0,0,,
1782418566.593,211555348,2301.9775390625,6.394069671630859,0,0.0,0,,
1782418566.593,211580244,2298.828125,6.389101505279541,0,0.0,0,,
1782418566.630,211605357,2302.098876953125,6.389101505279541,0,0.0,0,,
1782418566.668,211630352,2301.735107421875,6.389101505279541,0,0.0,0,,
1782418566.668,211655249,2302.341552734375,6.389101505279541,0,0.0,0,,
1782418566.716,211680359,2302.301025390625,6.389101505279541,0,0.0,0,,
1782418566.716,211705250,2300.482666015625,6.384136199951172,0,0.0,0,,
1782418566.775,211730349,2301.9775390625,6.389101505279541,0,0.0,0,,
1782418566.775,211755244,2300.482666015625,6.389101505279541,0,0.0,0,,
1782418566.803,211780354,2302.665283203125,6.389101505279541,0,0.0,0,,
1782418566.854,211805350,2302.786376953125,6.394069671630859,0,0.0,0,,
1782418566.854,211830250,2302.50341796875,6.389101505279541,0,0.0,0,,
1782418566.888,211855359,2302.179931640625,6.389101505279541,0,0.0,0,,
1782418566.918,211880250,2300.199951171875,6.389101505279541,0,0.0,0,,
1782418566.918,211905352,2300.88671875,6.389101505279541,0,0.0,0,,
1782418566.973,211930361,2301.81591796875,6.389101505279541,0,0.0,0,,
1782418566.973,211955250,2301.330810546875,6.389101505279541,0,0.0,0,,
1782418567.004,211980349,2301.492431640625,6.389101505279541,0,0.0,0,,
1782418567.037,212005359,2303.150634765625,6.394069671630859,0,0.0,0,,
1782418567.104,212030250,2301.532958984375,6.389101505279541,0,0.0,0,,
1782418567.104,212055349,2301.532958984375,6.389101505279541,0,0.0,0,,
1782418567.104,212080244,2302.301025390625,6.389101505279541,0,0.0,0,,
1782418567.175,212105354,2300.6845703125,6.389101505279541,0,0.0,0,,
1782418567.175,212130250,2302.42236328125,6.389101505279541,0,0.0,0,,
1782418567.175,212155243,2302.74609375,6.389101505279541,0,0.0,0,,
1782418567.192,212180349,2302.301025390625,6.389101505279541,0,0.0,0,,
1782418567.252,212205359,2302.584228515625,6.389101505279541,0,0.0,0,,
1782418567.253,212230250,2301.411865234375,6.389101505279541,0,0.0,0,,
1782418567.292,212255349,2301.775390625,6.389101505279541,0,0.0,0,,
1782418567.292,212280244,2300.482666015625,6.389101505279541,0,0.0,0,,
1782418567.332,212305354,2300.96728515625,6.389101505279541,0,0.0,0,,
1782418567.353,212330352,2301.896728515625,6.389101505279541,0,0.0,0,,
1782418567.413,212355359,2300.3212890625,6.389101505279541,0,0.0,0,,
1782418567.413,212380250,2301.088623046875,6.389101505279541,0,0.0,0,,
1782418567.446,212405243,2301.735107421875,6.384136199951172,0,0.0,0,,
1782418567.446,212430348,2300.4423828125,6.389101505279541,0,0.0,0,,
1782418567.485,212455361,2302.139404296875,6.389101505279541,0,0.0,0,,
1782418567.541,212480288,2301.169189453125,6.389101505279541,0,0.0,0,,
1782418567.541,212505339,2301.12890625,6.389101505279541,0,0.0,0,,
1782418567.541,212530250,2300.4423828125,6.389101505279541,0,0.0,0,,
1782418567.603,212555360,2301.532958984375,6.389101505279541,0,0.0,0,,
1782418567.603,212580250,2300.603759765625,6.389101505279541,0,0.0,0,,
1782418567.617,212605352,2301.048095703125,6.389101505279541,0,0.0,0,,
1782418567.684,212630354,2301.775390625,6.389101505279541,0,0.0,0,,
1782418567.684,212655244,2300.84619140625,6.389101505279541,0,0.0,0,,
1782418567.716,212680350,2302.867431640625,6.384136199951172,0,0.0,0,,
1782418567.717,212705244,2301.330810546875,6.389101505279541,0,0.0,0,,
1782418567.757,212730354,2302.867431640625,6.389101505279541,0,0.0,0,,
1782418567.804,212755352,2301.775390625,6.389101505279541,0,0.0,0,,
1782418567.804,212780244,2301.29052734375,6.384136199951172,0,0.0,0,,
1782418567.853,212805356,2301.775390625,6.389101505279541,0,0.0,0,,
1782418567.853,212830244,2301.250244140625,6.389101505279541,0,0.0,0,,
1782418567.866,212855352,2301.007568359375,6.389101505279541,0,0.0,0,,
1782418567.928,212880354,2302.139404296875,6.389101505279541,0,0.0,0,,
1782418567.928,212905244,2300.119140625,6.389101505279541,0,0.0,0,,
1782418567.993,212930349,2301.735107421875,6.389101505279541,0,0.0,0,,
1782418567.993,212955244,2300.5634765625,6.389101505279541,0,0.0,0,,
1782418567.993,212980248,2302.665283203125,6.389101505279541,0,0.0,0,,
1782418568.077,213005354,2301.775390625,6.389101505279541,0,0.0,0,,
1782418568.077,213030250,2302.01806640625,6.389101505279541,0,0.0,0,,
1782418568.077,213055243,2301.81591796875,6.389101505279541,0,0.0,0,,
1782418568.127,213080349,2301.4521484375,6.384136199951172,0,0.0,0,,
1782418568.127,213105244,2302.786376953125,6.389101505279541,0,0.0,0,,
1782418568.148,213130354,2300.603759765625,6.389101505279541,0,0.0,0,,
1782418568.216,213155352,2302.382080078125,6.384136199951172,0,0.0,0,,
1782418568.216,213180250,2299.876953125,6.389101505279541,0,0.0,0,,
1782418568.216,213205243,2301.12890625,6.389101505279541,0,0.0,0,,
1782418568.279,213230359,2299.998046875,6.389101505279541,0,0.0,0,,
1782418568.279,213255250,2301.532958984375,6.384136199951172,0,0.0,0,,
1782418568.290,213280352,2302.139404296875,6.389101505279541,0,0.0,0,,
1782418568.349,213305359,2300.644287109375,6.389101505279541,0,0.0,0,,
1782418568.349,213330250,2301.330810546875,6.389101505279541,0,0.0,0,,
1782418568.398,213355348,2301.61376953125,6.389101505279541,0,0.0,0,,
1782418568.398,213380244,2302.139404296875,6.389101505279541,0,0.0,0,,
1782418568.425,213405354,2301.007568359375,6.389101505279541,0,0.0,0,,
1782421906.051,245696299,2311.4775390625,6.1661577224731445,0,0.0,1,crack_window 50,
1782421906.053,245721246,2310.458740234375,6.168651103973389,0,0.0,1,,
1782421906.053,245746237,2310.010986328125,6.174721717834473,0,0.0,1,,
1782421906.053,245771229,2311.395751953125,6.166357517242432,0,0.0,1,,
1782421906.053,245796238,2311.762939453125,6.165459156036377,0,0.0,1,,
1782421906.112,245821302,2311.762939453125,6.165459156036377,0,0.0,1,,
1782421906.112,245846241,2310.662353515625,6.168152809143066,0,0.0,1,,
1782421906.209,245871299,2312.29296875,6.164161682128906,0,0.0,1,,
1782421906.209,245896246,2311.192138671875,6.166856288909912,0,0.0,1,,
1782421906.209,245921237,2311.4775390625,6.1661577224731445,0,0.0,1,,
1782421906.209,245946229,2310.173828125,6.16934871673584,0,0.0,1,,
1782421906.265,245971297,2312.007568359375,6.164860248565674,0,0.0,1,,
1782421906.265,245996242,2311.029052734375,6.167255401611328,0,0.0,1,,
1782421906.349,246021296,2308.790283203125,6.17273473739624,0,0.0,1,,
1782421906.349,246046229,2310.662353515625,6.168152809143066,0,0.0,1,,
1782421906.349,246071213,2310.336669921875,6.168950080871582,0,0.0,1,,
1782421906.417,246096218,2310.2958984375,6.1690497398376465,0,0.0,1,,
1782421906.417,246121294,2312.94580078125,6.162563800811768,0,0.0,1,,
1782421906.417,246146225,2312.089111328125,6.164660453796387,0,0.0,1,,
1782421906.431,246171302,2310.21435546875,6.169249534606934,0,0.0,1,,
1782421906.563,246196298,2309.929443359375,6.169946670532227,0,0.0,1,,
1782421906.563,246221215,2310.418212890625,6.168750286102295,0,0.0,1,,
1782421906.563,246246219,2309.929443359375,6.169946670532227,0,0.0,1,,
1782421906.563,246271218,2310.8662109375,6.167654037475586,0,0.0,1,,
1782421906.564,246296225,2311.558837890625,6.165958404541016,0,0.0,1,,
1782421906.587,246321302,2310.94775390625,6.167454242706299,0,0.0,1,,
1782421906.677,246346297,2312.29296875,6.164161682128906,0,0.0,1,,
1782421906.677,246371214,2311.192138671875,6.166856288909912,0,0.0,1,,
1782421906.677,246396217,2310.94775390625,6.167454242706299,0,0.0,1,,
1782421906.743,246421218,2311.885009765625,6.165160179138184,0,0.0,1,,
1782421906.743,246446298,2312.78271484375,6.162962913513184,0,0.0,1,,
1782421906.743,246471234,2309.7666015625,6.175319671630859,0,0.0,1,,
1782421906.869,246496300,2311.23291015625,6.1667561531066895,0,0.0,1,,
1782421906.869,246521235,2309.84814453125,6.170145511627197,0,0.0,1,,
1782421906.869,246546218,2311.314453125,6.1665568351745605,0,0.0,1,,
1782421906.869,246571225,2310.458740234375,6.168651103973389,0,0.0,1,,
1782421906.869,246596225,2309.2783203125,6.171540260314941,0,0.0,1,,
1782421906.944,246621298,2312.53759765625,6.163562774658203,0,0.0,1,,
1782421906.944,246646234,2310.98828125,6.167355060577393,0,0.0,1,,
1782421906.944,246671218,2310.90673828125,6.16755485534668,0,0.0,1,,
1782421907.034,246696300,2309.97021484375,6.169847011566162,0,0.0,1,,
1782421907.034,246721234,2310.051513671875,6.169648170471191,0,0.0,1,,
1782421907.034,246746218,2310.49951171875,6.168551445007324,0,0.0,1,,
1782421907.034,246771225,2310.98828125,6.167355060577393,0,0.0,1,,
1782421907.093,246796296,2312.700927734375,6.158190727233887,0,0.0,1,,
1782421907.093,246821234,2308.343017578125,6.173829555511475,0,0.0,1,,
1782421907.177,246846299,2309.97021484375,6.16487455368042,0,0.0,1,,
1782421907.177,246871234,2311.06982421875,6.1671552658081055,0,0.0,1,,
1782421907.177,246896218,2311.558837890625,6.160985946655273,0,0.0,1,,
1782421907.231,246921226,2309.441162109375,6.171141624450684,0,0.0,1,,
1782421907.231,246946302,2312.57861328125,6.1634626388549805,0,0.0,1,,
1782421907.231,246971229,2310.540283203125,6.16845178604126,0,0.0,1,,
1782421907.330,246996298,2311.926025390625,6.165060043334961,0,0.0,1,,
1782421907.330,247021234,2310.21435546875,6.169249534606934,0,0.0,1,,
1782421907.330,247046218,2309.64453125,6.170644283294678,0,0.0,1,,
1782421907.330,247071226,2310.458740234375,6.168651103973389,0,0.0,1,,
1782421907.397,247096299,2309.359619140625,6.171341419219971,0,0.0,1,,
1782421907.397,247121234,2310.173828125,6.16934871673584,0,0.0,1,,
1782421907.496,247146298,2310.173828125,6.16934871673584,0,0.0,1,,
1782421907.496,247171235,2310.621826171875,6.168251991271973,0,0.0,1,,
1782421907.496,247196219,2311.4775390625,6.1661577224731445,0,0.0,1,,
1782421907.496,247221225,2311.395751953125,6.166357517242432,0,0.0,1,,
1782421907.576,247246296,2311.23291015625,6.1667561531066895,0,0.0,1,,
1782421907.576,247271229,2310.8662109375,6.167654037475586,0,0.0,1,,
1782421907.576,247296213,2311.84423828125,6.165259838104248,0,0.0,1,,
1782421907.682,247321218,2312.333740234375,6.164062023162842,0,0.0,1,,
1782421907.683,247346298,2309.888671875,6.170046329498291,0,0.0,1,,
1782421907.683,247371234,2310.336669921875,6.168950080871582,0,0.0,1,,
1782421907.683,247396218,2311.192138671875,6.166856288909912,0,0.0,1,,
1782421907.683,247421225,2310.458740234375,6.1636786460876465,0,0.0,1,,
1782421907.741,247446296,2311.110595703125,6.167055606842041,0,0.0,1,,
1782421907.743,247471229,2311.355224609375,6.166457176208496,0,0.0,1,,
1782421907.876,247496302,2309.400390625,6.171241760253906,0,0.0,1,,
1782421907.876,247521229,2311.273681640625,6.166656494140625,0,0.0,1,,
1782421907.876,247546213,2312.41552734375,6.1638617515563965,0,0.0,1,,
1782421907.876,247571219,2310.173828125,6.164376258850098,0,0.0,1,,
1782421907.876,247596225,2310.5810546875,6.168351650238037,0,0.0,1,,
1782421907.942,247621225,2311.395751953125,6.166357517242432,0,0.0,1,,
1782421907.942,247646296,2310.173828125,6.16934871673584,0,0.0,1,,
1782421907.942,247671229,2310.173828125,6.16934871673584,0,0.0,1,,
1782421908.061,247696302,2312.619384765625,6.163362979888916,0,0.0,1,,
1782421908.061,247721229,2311.926025390625,6.165060043334961,0,0.0,1,,
1782421908.061,247746214,2311.395751953125,6.166357517242432,0,0.0,1,,
1782421908.061,247771220,2311.273681640625,6.166656494140625,0,0.0,1,,
1782421908.061,247796218,2310.703125,6.16308069229126,0,0.0,1,,
1782421908.128,247821295,2310.377197265625,6.168850898742676,0,0.0,1,,
1782421908.128,247846229,2310.703125,6.168053150177002,0,0.0,1,,
1782421908.128,247871213,2310.98828125,6.16238260269165,0,0.0,1,,
1782421908.253,247896302,2312.741943359375,6.158090114593506,0,0.0,1,,
1782421908.253,247921229,2311.1513671875,6.166955947875977,0,0.0,1,,
1782421908.253,247946216,2310.173828125,6.16934871673584,0,0.0,1,,
1782421908.253,247971231,2309.97021484375,6.169847011566162,0,0.0,1,,
1782421908.253,247996228,2310.5810546875,6.168351650238037,0,0.0,1,,
1782421908.324,248021300,2310.8662109375,6.162681579589844,0,0.0,1,,
1782421908.324,248046240,2311.721923828125,6.1655592918396,0,0.0,1,,
1782421908.439,248071256,2309.888671875,6.170046329498291,0,0.0,1,,
1782421908.440,248096299,2311.355224609375,6.166457176208496,0,0.0,1,,
1782421908.440,248121246,2310.5810546875,6.168351650238037,0,0.0,1,,
1782421908.440,248146237,2310.418212890625,6.168750286102295,0,0.0,1,,
1782421908.440,248171225,2310.94775390625,6.167454242706299,0,0.0,1,,
1782421908.509,248196293,2311.640625,6.1657586097717285,0,0.0,1,,
1782421908.509,248221240,2309.929443359375,6.169946670532227,0,0.0,1,,
1782421908.509,248246215,2311.885009765625,6.165160179138184,0,0.0,1,,
1782421908.530,248271290,2310.377197265625,6.168850898742676,0,0.0,1,,
1782421908.645,248296296,2312.1298828125,6.164560794830322,0,0.0,1,,
1782421908.645,248321218,2312.29296875,6.164161682128906,0,0.0,1,,
1782421908.645,248346225,2311.110595703125,6.167055606842041,0,0.0,1,,
1782421908.645,248371215,2310.90673828125,6.16755485534668,0,0.0,1,,
1782421908.711,248396295,2310.8662109375,6.167654037475586,0,0.0,1,,
1782421908.711,248421237,2310.2958984375,6.1690497398376465,0,0.0,1,,
1782421908.711,248446213,2311.355224609375,6.166457176208496,0,0.0,1,,
1782421908.872,248471343,2311.721923828125,6.1655592918396,0,0.0,1,,
1782421908.872,248496234,2310.94775390625,6.167454242706299,0,0.0,1,,
1782421908.872,248521218,2311.599853515625,6.165858268737793,0,0.0,1,,
1782421908.872,248546225,2311.06982421875,6.1671552658081055,0,0.0,1,,
1782421908.872,248571225,2311.599853515625,6.160885810852051,0,0.0,1,,
1782421908.872,248596225,2309.685302734375,6.170544147491455,0,0.0,1,,
1782421908.912,248621290,2309.400390625,6.166269302368164,0,0.0,1,,
1782421908.912,248646240,2309.5224609375,6.170942783355713,0,0.0,1,,
1782421909.008,248671289,2312.007568359375,6.164860248565674,0,0.0,1,,
1782421909.008,248696240,2310.703125,6.16308069229126,0,0.0,1,,
1782421909.008,248721215,2311.640625,6.1657586097717285,0,0.0,1,,
1782421909.009,248746220,2311.110595703125,6.167055606842041,0,0.0,1,,
1782421909.075,248771289,2311.436767578125,6.166257381439209,0,0.0,1,,
1782421909.075,248796237,2309.7666015625,6.170345306396484,0,0.0,1,,
1782421909.175,248821213,2311.1513671875,6.166955947875977,0,0.0,1,,
1782421909.175,248846292,2309.97021484375,6.169847011566162,0,0.0,1,,
1782421909.175,248871234,2309.441162109375,6.171141624450684,0,0.0,1,,
1782421909.175,248896218,2310.94775390625,6.167454242706299,0,0.0,1,,
1782421909.242,248921245,2310.825439453125,6.16775369644165,0,0.0,1,,
1782421909.242,248946289,2308.830810546875,6.172635555267334,0,0.0,1,,
1782421909.242,248971240,2311.51806640625,6.166058540344238,0,0.0,1,,
1782421909.350,248996292,2310.2958984375,6.1690497398376465,0,0.0,1,,
1782421909.350,249021234,2310.173828125,6.16934871673584,0,0.0,1,,
1782421909.350,249046218,2310.90673828125,6.16755485534668,0,0.0,1,,
1782421909.350,249071226,2311.885009765625,6.165160179138184,0,0.0,1,,
1782421909.424,249096245,2310.173828125,6.16934871673584,0,0.0,1,,
1782421909.424,249121289,2310.621826171875,6.1632795333862305,0,0.0,1,,
1782421909.424,249146240,2310.377197265625,6.163878440856934,0,0.0,1,,
1782421909.526,249171215,2308.180419921875,6.174227714538574,0,0.0,1,,
1782421909.526,249196295,2310.336669921875,6.168950080871582,0,0.0,1,,
1782421909.526,249221237,2308.99365234375,6.167264938354492,0,0.0,1,,
1782421909.526,249246213,2309.84814453125,6.165173053741455,0,0.0,1,,
1782421909.591,249271219,2310.90673828125,6.16755485534668,0,0.0,1,,
1782421909.591,249296289,2309.11572265625,6.171938419342041,0,0.0,1,,
1782421909.591,249321240,2311.4775390625,6.161185264587402,0,0.0,1,,
1782421909.684,249346292,2309.84814453125,6.170145511627197,0,0.0,1,,
1782421909.684,249371235,2309.400390625,6.166269302368164,0,0.0,1,,
1782421909.684,249396218,2310.662353515625,6.168152809143066,0,0.0,1,,
1782421909.684,249421226,2310.25537109375,6.169148921966553,0,0.0,1,,
1782421909.741,249446289,2309.7666015625,6.165372848510742,0,0.0,1,,
1782421909.741,249471237,2310.051513671875,6.169648170471191,0,0.0,1,,
1782421909.820,249496290,2311.1513671875,6.166955947875977,0,0.0,1,,
1782421909.820,249521240,2310.98828125,6.167355060577393,0,0.0,1,,
1782421909.820,249546215,2310.173828125,6.16934871673584,0,0.0,1,,
1782421909.876,249571289,2310.49951171875,6.168551445007324,0,0.0,1,,
1782421909.876,249596240,2311.395751953125,6.166357517242432,0,0.0,1,,
1782421909.958,249621215,2308.46484375,6.173531532287598,0,0.0,1,,
1782421909.958,249646291,2309.481689453125,6.171042442321777,0,0.0,1,,
1782421909.958,249671240,2311.68115234375,6.165659427642822,0,0.0,1,,
1782421909.958,249696215,2309.929443359375,6.169946670532227,0,0.0,1,,
1782421910.017,249721289,2310.621826171875,6.168251991271973,0,0.0,1,,
1782421910.017,249746237,2310.418212890625,6.168750286102295,0,0.0,1,,
1782421910.099,249771294,2310.418212890625,6.168750286102295,0,0.0,1,,
1782421910.099,249796236,2311.110595703125,6.162083148956299,0,0.0,1,,
1782421910.099,249821219,2308.261474609375,6.174029350280762,0,0.0,1,,
1782421910.179,249846239,2310.133056640625,6.169448375701904,0,0.0,1,,
1782421910.179,249871289,2311.273681640625,6.161684036254883,0,0.0,1,,
1782421910.179,249896237,2309.197021484375,6.17173957824707,0,0.0,1,,
1782421910.179,249921213,2312.048095703125,6.159788608551025,0,0.0,1,,
1782421910.307,249946290,2311.762939453125,6.165459156036377,0,0.0,1,,
1782421910.308,249971239,2311.640625,6.1657586097717285,0,0.0,1,,
1782421910.308,249996215,2309.237548828125,6.171640396118164,0,0.0,1,,
1782421910.308,250021220,2310.98828125,6.167355060577393,0,0.0,1,,
1782421910.308,250046218,2311.355224609375,6.161484718322754,0,0.0,1,,
1782421910.383,250071289,2309.64453125,6.170644283294678,0,0.0,1,,
1782421910.383,250096236,2309.685302734375,6.170544147491455,0,0.0,1,,
1782421910.383,250121218,2310.8662109375,6.167654037475586,0,0.0,1,,
1782421910.487,250146292,2310.825439453125,6.162781238555908,0,0.0,1,delay 15,
1782421910.487,250171234,2309.7666015625,6.170345306396484,0,0.0,1,,
1782421910.487,250196218,2309.60400390625,6.165771007537842,0,0.0,1,,
1782421910.487,250221225,2311.68115234375,6.165659427642822,0,0.0,1,,
1782421910.550,250236389,2310.8662109375,6.167654037475586,0,0.0,1,,
1782421910.550,250251234,2310.09228515625,6.169548034667969,0,0.0,1,,
1782421910.550,250266214,2312.986572265625,6.162464141845703,0,0.0,1,,
1782421910.550,250281232,2310.336669921875,6.16397762298584,0,0.0,1,,
1782421910.562,250296303,2310.377197265625,6.168850898742676,0,0.0,1,,
1782421910.696,250311304,2311.23291015625,6.161783695220947,0,0.0,1,,
1782421910.696,250326232,2309.481689453125,6.171042442321777,0,0.0,1,,
1782421910.696,250341228,2311.110595703125,6.162083148956299,0,0.0,1,,
